donation_id,state,age,gender,donor_type,spending_on_food,entertainment
3269,AR,32,M,one-time,369.5,389.67
3270,TX,43,M,one-time,229.53,198.67
3271,AR,41,M,one-time,229.21,242.67
3272,MO,33,M,one-time,330.67,350.67
3273,MO,35,F,one-time,384.67,120
3274,AR,48,F,one-time,204,238.23
3275,NM,40,M,one-time,270.13,250.67
3276,AR,45,M,one-time,203.34,139.67
3277,MO,43,F,one-time,261.89,120
3278,AR,54,M,one-time,171.53,151.67
3279,OK,51,F, ,235.72,223.23
3280,TX,37,M,one-time,288.8,289.67
3281,AR,29,M,one-time,287.22,313.67
3282,LA,41,M,one-time,156.15,162.67
3283,OK,52,F,one-time,256.6,186.23
3284,LA,48,F,one-time,262.7,120
3285,NM,37,M,one-time,240.04,246.67
3286,TX,59,F,one-time,258.76,120
3287,TX,30,F,one-time,321.73,120
3288,TX,46,F,one-time,393.76,369.23
3289,TX,33,F,one-time,185.93,180.23
3290,AZ,40,F,one-time,199.96,154.23
3291,MI,26,M,one-time,221.37,209.67
3292,OK,24,M,one-time,295,256.67
3293,MO,26,F,one-time,178.34,92.23
3294,AR,45,F,one-time,288.79,243.23
3295,TX,24,M,one-time,324.42,270.67
3296,TX,43,F,recurring,354.57,385.23
3297,AZ,53,M,one-time,245.13,216.67
3298,OK,26,F,one-time,213.73,120
3299,NM,40,F,one-time,338.7,120
3300,TX,40,M,one-time,221.76,146.67
3301,LA,43,M,one-time,279.84,256.67
3302,TX,33,M,one-time,301.67,308.67
3303,OK,30,M,one-time,259.54,258.67
3304,LA,51,F,one-time,301.66,180.23
3305,MI,39,M,one-time,357.37,341.67
3306,MI,51,F, ,376.11,374.23
3307,OK,47,F,one-time,292.56,120
3308,TX,51,M,one-time,264.92,272.67
3309,MO,39,F,one-time,332.12,120
3310,TX,43,M,one-time,363.12,370.67
3311,OK,48,F,one-time,281.1,253.23
3312,TX,38, ,one-time,378.77,267
3313,MO,57,M,one-time,376.9,302.67
3314,AZ,49,M,one-time,271.99,244.67
3315,OK,46,F,one-time,235.57,280.23
3316,NM,37,M,recurring,324.67,284.67
3317,MO,50,F,one-time,313.07,350.23
3318,AR,50,M,one-time,362.37,265.67
3319,SD,54,M,one-time,285.86,243.67
3320,TX,29,M,one-time,186.65,154.67
3321,LA,52,M,recurring,253.41,231.67
3322,NM,44,F,one-time,160.21,120
3323,NM,40,F,one-time,225.88,191.23
3324,MI,45,F,recurring,271.14,120
3325,MO,45,M,recurring,307.28,279.67
3326,AR,26,M,recurring,306.88,260.67
3327,AR,33,M,one-time,395.08,305.67
3328,OK,35,M,recurring,383.63,331.67
3329,MI,41,F,one-time,304.5,217.23
3330,TX,22,F,one-time,183.95,120
3331,OK,31,F,recurring,323.47,263.23
3332,MI,52,M,one-time,223.18,202.67
3333,OK,50,F,one-time,374.78,427.23
3334,NM,39,F,one-time,293.6,261.23
3335,AZ,34,F,one-time,386.67,325.23
3336,AR,39,F,recurring,163.59,123.23
3337,TX,33,F,one-time,203.43,167.23
3338,MI,23,M,one-time,327.81,270.67
3339,TX,43,M,one-time,222.3,215.67
3340,OK,37,F,one-time,233.06,120
3341,NM,41,F,one-time,276.15,314.23
3342,OK,38,M,one-time,265.22,283.67
3343,OK,44,M,one-time,168.88,225.67
3344,AR,51,F,recurring,360.06,328.23
3345,MO,35,M,one-time,217.27,174.67
3346,AR,47,F,recurring,250.38,245.23
3347,AZ,40,F,one-time,205.96,257.23
3348,TX,29,M,one-time,149.05,145.67
3349,TX,41,M,one-time,264.1,243.67
3350,MI,39,M,one-time,258.14,197.67
3351,TX,48,M,one-time,221.38,209.67
3352,LA,30,F,one-time,392.4,120
3353,TX,43,M,one-time,191.65,157.67
3354,AZ,29,M,one-time,302.95,254.67
3355,AZ,32,M,one-time,203.18,197.67
3356,TX,41,M,one-time,276.89,214.67
3357,MO,46,F,one-time,241.76,254.23
3358,LA,43,F,recurring,175.61,217.23
3359,MO,36,F,one-time,376.85,309.23
3360,AR,50,M,one-time,166.81,124.67
3361,TX,34,M,one-time,179.78,128.67
3362,AZ,47,F,one-time,360.85,289.23
3363,MI,32,M,one-time,200.49,229.67
3364,NM,43,M,one-time,222.38,165.67
3365,LA,46,M,one-time,265.33,208.67
3366,AZ,39,M,one-time,294.57,281.67
3367,TX,39, ,one-time,217.22,140
3368,LA,40,F,one-time,193.17,238.23
3369,AR,42,M,one-time,320.19,304.67
3370,MI,35,M,one-time,273.27,183.67
3371,AZ,44, ,one-time,427.42,270
3372,NM,45,M,recurring,353.82,314.67
3373,OK,51,M,one-time,222.3,233.67
3374,ND,31,F,one-time,170.58,120
3375,AR,41,F,one-time,327.5,321.23
3376,MO,33,F,one-time,271.33,360.23
3377,TX,40,M,recurring,381.15,356.67
3378,AZ,50,F,one-time,126.24,103.23
3379,OK,41,F,one-time,227.72,220.23
3380,AZ,46,F,one-time,246.71,248.23
3381,OK,42,F,one-time,318.28,120
3382,LA,46,M,recurring,224.67,177.67
3383,MO,37,M,one-time,200.12,223.67
3384,TX,49,M,recurring,237.65,272.67
3385,AR,38,F,one-time,397.57,360.23
3386,SD,33,M,one-time,320.34,240.67
3387,TX,45,F,one-time,206.06,177.23
3388,AZ,44,M,one-time,270.1,240.67
3389,AR,36,M,one-time,261.56,231.67
3390,NM,47,F,one-time,281.67,243.23
3391,MO,30,F,one-time,350.85,120
3392,MO,37,F,one-time,194.93,213.23
3393,TX,32,M,one-time,233.89,219.67
3394,OK,38,F,one-time,199.29,268.23
3395,MO,42,M,one-time,131.29,111.67
3396,TX,43,M,recurring,324.86,294.67
3397,OK,52,M,one-time,260.52,284.67
3398,TX,34,M,one-time,394.29,338.67
3399,TX,41,M,one-time,376.74,268.67
3400,TX,47,M,one-time,377.56,342.67
3401,TX,40,F,one-time,347.65,120
3402,MO,32,F,one-time,392.92,319.23
3403,TX,37,F,one-time,180.82,195.23
3404,LA,28,M,one-time,404.61,348.67
3405,TX,37,M,recurring,269.46,241.67
3406,OK,42,F,one-time,239.97,263.23
3407,TX,37,M,one-time,279.96,269.67
3408,AZ,32,M,one-time,327.63,257.67
3409,MO,39,F,one-time,241.82,120
3410,TX,34,F,one-time,194.02,120
3411,TX,65,M,recurring,245.2,217.67
3412,TX,22,M,one-time,271.01,238.67
3413,AR,49,M,one-time,156.55,163.67
3414,LA,49,M,one-time,201.96,133.67
3415,AR,38,M,one-time,225.14,191.67
3416,AR,47,F,one-time,326.44,120
3417,AZ,49,M,one-time,250.54,264.67
3418,OK,39,M,one-time,334.95,221.67
3419,TX,39, ,one-time,204.78,39
3420,TX,43,M,one-time,234.4,230.67
3421,MO,44,F,one-time,307.81,316.23
3422,TX,36, ,one-time,313.14,174
3423,ND,22,M,one-time,225.59,196.67
3424,ND,23,F,recurring,238.07,191.23
3425,LA,44,M,one-time,276.52,216.67
3426,OK,32,F,one-time,264.26,196.23
3427,LA,36,F,recurring,284.89,120
3428,OK,18,F,one-time,341.17,266.23
3429,MI,39,F,one-time,402.6,407.23
3430,AR,34,F,one-time,113.22,120
3431,MO,34,M,one-time,309.27,258.67
3432,AR,42,F,one-time,366.54,331.23
3433,LA,45,M,recurring,257.07,229.67
3434,OK,58,F,one-time,265.59,209.23
3435,AR,29,F,one-time,293.15,240.23
3436,MI,49,M,one-time,301.28,256.67
3437,NM,37,M,one-time,339.47,300.67
3438,NM,44,F, ,245.32,182.23
3439,OK,66,M,recurring,193.09,182.67
3440,OK,45,M,one-time,162.18,153.67
3441,MI,32,M,one-time,275.96,257.67
3442,TX,48,F,one-time,257.52,120
3443,TX,38,F,one-time,297.85,253.23
3444,TX,46,M,one-time,465.23,372.67
3445,TX,44,F,one-time,215.08,206.23
3446,TX,42,F,one-time,249.14,235.23
3447,AZ,30,F,one-time,185.98,180.23
3448,TX,25,F,one-time,344.66,261.23
3449,TX,45, ,one-time,309.23,197
3450,TX,49,F,one-time,243.82,189.23
3451,NM,48,M,one-time,274.15,303.67
3452,TX,31,M,one-time,92.79,119.67
3453,NM,34,M,one-time,187.02,164.67
3454,AR,30,M,one-time,245.89,211.67
3455,MI,43,M, ,298.33,249.67
3456,MI,50,M,one-time,380.42,324.67
3457,LA,42,F,one-time,243.07,120
3458,LA,37,M,one-time,212.77,217.67
3459,AR,22,F,one-time,114.34,144.23
3460,MO,33,M,one-time,254.13,146.67
3461,AZ,47,F,one-time,248.35,249.23
3462,OK,24, ,one-time,366.45,192
3463,MI,41,F,one-time,347.44,298.23
3464,ND,48,F,one-time,251.73,180.23
3465,OK,35,F,one-time,310.04,120
3466,LA,27,M,one-time,118.32,75.67
3467,MI,33,F,one-time,153.72,120
3468,AR,42,M,one-time,231.28,187.67
3469,AR,32,M,one-time,298.98,243.67
3470,AR,46,M, ,289.16,267.67
3471,TX,41,F,one-time,333.08,322.23
3472,TX,41,M,one-time,280.84,209.67
3473,TX,56,F,one-time,180.43,155.23
3474,OK,38,F,one-time,235.13,254.23
3475,MO,40,F,one-time,425.02,358.23
3476,LA,36,F,one-time,304.34,271.23
3477,TX,37,M, ,231.31,184.67
3478,AZ,38,F,one-time,330.68,351.23
3479,MI,42,F,one-time,336.88,301.23
3480,TX,31,F,one-time,207.5,123.23
3481,OK,30,M,one-time,204.27,150.67
3482,AR,41,M,one-time,203.14,219.67
3483,MI,39,F,one-time,298.21,120
3484,LA,29,F,recurring,245.61,234.23
3485,OK,38,F,one-time,290,234.23
3486,TX,44,F,recurring,293.14,120
3487,LA,47,M,one-time,159.34,165.67
3488,TX,38,F,one-time,308.04,254.23
3489,OK,35,M,recurring,320.64,348.67
3490,LA,35,M,one-time,227.8,192.67
3491,NM,45,F,one-time,327.88,342.23
3492,TX,35,M,recurring,274.01,245.67
3493,AR,47,M,one-time,137.88,144.67
3494,TX,43,M,recurring,220.55,238.67
3495,MI,32,M,one-time,137.69,105.67
3496,LA,51,F,one-time,386.82,369.23
3497,SD,45,M,one-time,286.11,234.67
3498,TX,34,M,one-time,237.91,211.67
3499,SD,53,F,recurring,240.94,198.23
3500,AZ,43,M,one-time,343.01,225.67
3501,OK,40,F,one-time,246.78,267.23
3502,TX,26,F,one-time,308.33,120
3503,MI,33,M,one-time,227.33,185.67
3504,AR,54,F,one-time,121.34,147.23
3505,MO,39,F,one-time,282.68,229.23
3506,OK,46,F,one-time,398.23,120
3507,MI,40,M,one-time,184.04,168.67
3508,TX,40,M,one-time,302.22,239.67
3509,OK,48,F,one-time,276.43,241.23
3510,TX,63,F,one-time,386.2,319.23
3511,AZ,38,F,one-time,366.09,355.23
3512,TX,36,F,one-time,341.28,306.23
3513,OK,35,F,one-time,291.9,256.23
3514,OK,35,F,recurring,216.21,215.23
3515,NM,45,F,one-time,291.81,254.23
3516,AR,38,F,one-time,307.56,120
3517,TX,34,F,one-time,334.11,342.23
3518,AZ,38,F,one-time,234.13,120
3519,NM,57,M,one-time,386.31,306.67
3520,OK,44,M,one-time,338.55,333.67
3521,AZ,28,F,one-time,256.3,120
3522,AR,24,F,one-time,368.05,314.23
3523,LA,37,M,one-time,165.65,105.67
3524,NM,28,M,one-time,416.24,339.67
3525,AR,37,F,one-time,358.24,120
3526,AR,44,M, ,142.7,151.67
3527,MO,29,M,one-time,328.88,292.67
3528,AZ,47,M, ,171.74,74.67
3529,MI,30,F,one-time,286.49,233.23
3530,OK,48,M,one-time,242.45,159.67
3531,TX,34,F,one-time,215.41,172.23
3532,TX,38,F,one-time,261.94,195.23
3533,LA,30,M,recurring,302.59,324.67
3534,OK,28,F,one-time,303.1,252.23
3535,MI,34,M,one-time,247.26,178.67
3536,AZ,41,F,one-time,261.42,253.23
3537,OK,34,F,one-time,263.66,270.23
3538,AR,37,F, ,292.46,293.23
3539,LA,35,M,one-time,310.48,273.67
3540,TX,37,F,one-time,361.08,263.23
3541,OK,56,M,one-time,293.14,258.67
3542,OK,40,F,one-time,381.07,120
3543,NM,50,M,one-time,234.33,172.67
3544,OK,49,F,recurring,294.69,120
3545,AZ,44,M,one-time,89.95,54.67
3546,OK,54,M,one-time,84.69,59.67
3547,MO,43,M,one-time,264.17,259.67
3548,OK,43,M,one-time,185.83,177.67
3549,ND,20,M,one-time,319.96,304.67
3550,NM,37,F,one-time,287.92,354.23
3551,LA,45,M,one-time,186.37,193.67
3552,AR,35,F,one-time,267.25,281.23
3553,TX,37,F,one-time,292.27,241.23
3554,LA,52,M,one-time,258.44,278.67
3555,AR,39,M,one-time,377.34,299.67
3556,LA,34,F,one-time,267.87,267.23
3557,AR,53,F,one-time,289.17,120
3558,LA,35,M,one-time,206.75,206.67
3559,OK,34,M,one-time,183,159.67
3560,OK,43,F,one-time,102.06,78.23
3561,LA,55,M,recurring,197.3,147.67
3562,LA,39,M,one-time,380.3,345.67
3563,TX,43,M,one-time,336.2,328.67
3564,OK,34,F,one-time,271.28,215.23
3565,TX,41,F,one-time,326.42,187.23
3566,TX,62,M,one-time,202.88,192.67
3567,AZ,40,M,recurring,330.62,205.67
3568,TX,39,F,one-time,237.32,236.23
3569,AR,42,M,one-time,200.72,126.67
3570,AZ,34,M,one-time,332.93,279.67
3571,SD,34,F,one-time,275.93,223.23
3572,AZ,47,F,one-time,191.08,183.23
3573,AR,45,F,one-time,207.69,224.23
3574,NM,39,F,one-time,367.96,320.23
3575,TX,34,F,one-time,450.38,120
3576,TX,34,F,one-time,232.59,213.23
3577,OK,44,F,recurring,245.92,282.23
3578,MO,37,F,one-time,407.77,369.23
3579,OK,27,M,one-time,162.59,160.67
3580,MI,37,F,one-time,297.97,120
3581,AR,42,M,one-time,141.73,128.67
3582,AR,54,F,one-time,124.58,111.23
3583,NM,34,M,one-time,288.37,249.67
3584,MO,35,F,one-time,426.12,120
3585,MO,47,M,one-time,334.48,285.67
3586,MO,47,F,recurring,347.19,324.23
3587,OK,37,F,one-time,138.24,115.23
3588,TX,37,M,recurring,268.63,214.67
3589,OK,39,F,one-time,289.79,299.23
3590,OK,38,M,one-time,354.65,328.67
3591,MO,40,F,one-time,110.01,50.23
3592,TX,30,F,one-time,263.77,270.23
3593,MI,35,M,one-time,172.27,153.67
3594,LA,44,M,one-time,330.05,327.67
3595,MO,36,F,one-time,264.9,120
3596,AR,41,M,one-time,172.1,137.67
3597,MO,29,M,one-time,344.37,298.67
3598,TX,44,M,one-time,177.88,139.67
3599,AZ,44,M,one-time,297.55,236.67
3600,TX,38,F,one-time,238.09,120
3601,MO,37,M, ,255.73,199.67
3602,SD,46,M,recurring,314.78,251.67
3603,AR,40,F,one-time,319.65,120
3604,TX,37,F,one-time,292.34,120
3605,TX,30,F,one-time,258.71,240.23
3606,OK,32,F,one-time,330.88,288.23
3607,AR,35,M,one-time,204.27,151.67
3608,LA,33,F,one-time,363.69,338.23
3609,MO,55,M,one-time,305.25,319.67
3610,AR,42, ,one-time,178.75,79
3611,LA,51,M,one-time,304.17,267.67
3612,TX,37,F,one-time,201.59,229.23
3613,MO,39,F,one-time,346.58,333.23
3614,LA,22,M,one-time,191.16,211.67
3615,TX,65,M,one-time,192.32,173.67
3616,LA,36,F,one-time,241.33,202.23
3617,TX,19,F,one-time,397.74,387.23
3618,TX,40,F,one-time,356.26,120
3619,LA,41,F, ,248.71,120
3620,OK,37,M,one-time,403,352.67
3621,AZ,41,M,one-time,371.81,317.67
3622,OK,48,F,recurring,274.37,210.23
3623,OK,37,M,one-time,165.49,196.67
3624,TX,27,M,one-time,255.52,205.67
3625,MO,37,F,one-time,266.91,219.23
3626,OK,40,M,one-time,275.23,246.67
3627,AZ,32,F,recurring,339.9,261.23
3628,MO,48,F,one-time,328.27,280.23
3629,TX,30,F,one-time,328.52,226.23
3630,AR,60,M,one-time,240.28,243.67
3631,NM,30,M,one-time,291.19,238.67
3632,TX,40,F,recurring,311.27,346.23
3633,AZ,43,F,one-time,331.81,301.23
3634,TX,32,M,one-time,238,232.67
3635,AR,44,M,one-time,136.03,90.67
3636,NM,35,M,recurring,341.99,248.67
3637,LA,52,F,one-time,158.25,150.23
3638,TX,36,M,one-time,295.32,251.67
3639,LA,33,F,one-time,137.08,120
3640,MO,41,M,one-time,260.47,179.67
3641,MI,45,M,one-time,311.16,283.67
3642,TX,35,M,one-time,276.15,283.67
3643,AZ,32,M,one-time,291.73,324.67
3644,OK,42,F,one-time,305.95,316.23
3645,AR,35,F,one-time,199.8,184.23
3646,TX,56,M,one-time,186.89,152.67
3647,AR,31,F,one-time,229.22,253.23
3648,MI,48,F,one-time,286.23,279.23
3649,NM,51,M,one-time,244.92,186.67
3650,TX,26,M,one-time,392.25,348.67
3651,TX,44,M,one-time,341.04,273.67
3652,TX,31,M,one-time,333.21,269.67
3653,MI,25,F,recurring,237,163.23
3654,MI,27,M,one-time,291.5,227.67
3655,LA,31,M,one-time,252.96,232.67
3656,OK,50,M,one-time,174.6,243.67
3657,OK,29,F,one-time,274.44,226.23
3658,OK,43,M,one-time,225.05,263.67
3659,SD,46,F,one-time,230.69,290.23
3660,LA,37,M,one-time,250.76,227.67
3661,AR,50,M,one-time,316.23,248.67
3662,TX,36,F,one-time,202.67,126.23
3663,AR,45,M,one-time,326.28,292.67
3664,TX,41,F,one-time,296.68,283.23
3665,AZ,46,M,one-time,399.83,387.67
3666,TX,40,F,one-time,327.26,299.23
3667,ND,52,F,one-time,363.23,374.23
3668,TX,34, ,one-time,324.86,142
3669,TX,39,M,one-time,370.45,297.67
3670,MI,40,F,one-time,227.8,180.23
3671,OK,32,M,one-time,281.73,281.67
3672,AR,40,M,one-time,198.4,147.67
3673,OK,22,M,one-time,277.77,207.67
3674,LA,45,M, ,314.24,273.67
3675,AR,31,F,one-time,231.63,120
3676,TX,33, ,one-time,264.98,180
3677,MI,48,M,one-time,222.15,181.67
3678,MO,42,F,one-time,310.3,120
3679,TX,41,F,one-time,334.82,260.23
3680,MO,30,F,recurring,212.75,220.23
3681,LA,30,F,one-time,185.2,115.23
3682,AR,42,F,one-time,282.79,266.23
3683,AR,25,F,one-time,252.72,259.23
3684,TX,39,F,one-time,308.14,263.23
3685,MO,58,M,one-time,316.34,253.67
3686,TX,38,F,one-time,298.1,244.23
3687,MI,32,F,one-time,352.5,120
3688,TX,40,M,one-time,297.55,212.67
3689,TX,43,F,one-time,258.82,196.23
3690,MO,28,M,one-time,369.66,259.67
3691,MO,38,M,one-time,382.39,325.67
3692,MI,53,F,one-time,199.35,226.23
3693,TX,35,F,one-time,275.51,263.23
3694,AR,30,F,one-time,337.25,120
3695,LA,34,M,one-time,416.13,360.67
3696,OK,43,M,one-time,285.77,299.67
3697,TX,33,F,one-time,220.19,285.23
3698,TX,33,F,recurring,299.77,120
3699,TX,28,F,one-time,216.25,120
3700,TX,38,M,one-time,177.92,208.67
3701,SD,45,M,recurring,217.12,161.67
3702,LA,57,F,one-time,141.57,97.23
3703,TX,34,F,one-time,220.79,120
3704,TX,44, ,one-time,300.51,191
3705,MI,47,M,one-time,263.08,214.67
3706,MI,34,F,one-time,267.21,218.23
3707,OK,34,M,recurring,256.75,205.67
3708,AR,47,F,one-time,262.06,120
3709,LA,45,M,one-time,227.38,195.67
3710,AR,42,F,one-time,300.82,241.23
3711,NM,51,F,one-time,255.86,242.23
3712,TX,47,M,one-time,307.71,313.67
3713,TX,35,F,one-time,233.41,186.23
3714,TX,56,F,one-time,159.51,191.23
3715,TX,26,F,recurring,213.52,120
3716,OK,38,M,one-time,265.98,239.67
3717,TX,37,F,one-time,408.85,120
3718,AR,34, ,one-time,234.77,41
3719,MO,40, ,one-time,296.11,171
3720,TX,29,F,one-time,350.53,274.23
3721,MO,40,F,one-time,246.37,120
3722,ND,37,F,one-time,421.32,120
3723,AZ,37,F,one-time,145.7,123.23
3724,NM,37,M,one-time,350.8,350.67
3725,MO,45,M,one-time,327.03,314.67
3726,OK,31,F,one-time,356.38,120
3727,OK,59,F,one-time,323.32,284.23
3728,MO,49,M,one-time,283.78,254.67
3729,AR,48,F,one-time,272.15,120
3730,TX,33,M,one-time,262.83,256.67
3731,TX,44,M,one-time,292.32,257.67
3732,MO,44,F,one-time,276.48,308.23
3733,AZ,23,M,one-time,222.97,226.67
3734,MI,51,M,one-time,216.34,136.67
3735,NM,46,M,one-time,201.37,167.67
3736,AR,46,M, ,154.8,169.67
3737,TX,39,M,one-time,270.82,231.67
3738,TX,37,F,one-time,253.15,120
3739,OK,47,F,one-time,333.11,120
3740,MO,49,M,one-time,429.62,347.67
3741,TX,42,M,recurring,286.42,257.67
3742,LA,22,M,one-time,275.8,235.67
3743,NM,25,M,one-time,347.26,276.67
3744,OK,31,M,one-time,305.86,347.67
3745,OK,39,F,one-time,181.68,170.23
3746,OK,43,M,recurring,261.56,283.67
3747,TX,40, ,one-time,272,211
3748,OK,29,M,one-time,261.16,210.67
3749,TX,34,M,recurring,214.77,220.67
3750,TX,31,F,one-time,273.76,120
3751,MI,30,F,one-time,323,309.23
3752,OK,39,F,one-time,261.54,120
3753,MO,39,M,recurring,350.43,242.67
3754,OK,32, ,one-time,352.65,182
3755,OK,41,F,one-time,179.06,252.23
3756,LA,55,F,one-time,131.46,114.23
3757,MI,38,F,one-time,307.83,262.23
3758,TX,41,F,one-time,181.72,225.23
3759,AZ,45,F,one-time,329.1,120
3760,OK,32,M,one-time,197.58,189.67
3761,OK,40,F,one-time,65.78,120
3762,OK,49,F,one-time,196.03,265.23
3763,NM,35,F,one-time,377.88,262.23
3764,OK,23,M,one-time,391.92,315.67
3765,AR,36,M,one-time,428.36,357.67
3766,AZ,47,F,recurring,369.46,317.23
3767,OK,40,F,one-time,131.05,128.23
3768,MO,50,M,recurring,310.86,295.67
3769,AR,35, ,recurring,238.08,156
3770,AZ,34,M,one-time,248.74,197.67
3771,SD,50,F,recurring,232.87,172.23
3772,MI,44,M,one-time,386.42,290.67
3773,MI,55,M,one-time,252.25,212.67
3774,NM,46,F,recurring,223.25,237.23
3775,LA,44,F,one-time,315.54,120
3776,ND,47,M,one-time,412.65,356.67
3777,AZ,31,F,one-time,292.11,120
3778,AZ,41,F,one-time,253.34,254.23
3779,LA,36,M,one-time,271.1,238.67
3780,OK,39,M, ,220.57,267.67
3781,TX,33,F,one-time,213.48,120
3782,MI,53,F,one-time,259.43,283.23
3783,LA,46,F,one-time,304.06,287.23
3784,AZ,32,M,one-time,195.23,166.67
3785,AR,46,F,one-time,239.1,233.23
3786,TX,37,M,one-time,263.93,256.67
3787,TX,30,M,recurring,165.03,174.67
3788,TX,48,M,one-time,247.17,201.67
3789,SD,41,F,one-time,269.85,120
3790,NM,35,F,one-time,302.27,120
3791,LA,37,M,one-time,284.77,306.67
3792,TX,45,M,one-time,222.33,178.67
3793,LA,35,M,one-time,190.32,219.67
3794,MO,28,M,recurring,304.48,283.67
3795,TX,40,M,one-time,279.07,278.67
3796,TX,25,M,one-time,352.25,308.67
3797,MO,39,M,one-time,302.16,330.67
3798,TX,46,F,one-time,186.79,120
3799,OK,62,F,one-time,342.02,318.23
3800,TX,56,F,one-time,263.31,193.23
3801,LA,40,M,one-time,178.15,137.67
3802,TX,40,F, ,240.77,205.23
3803,TX,47,F,one-time,317.02,325.23
3804,MI,37,F,one-time,313.68,120
3805,AR,39,M, ,285.29,282.67
3806,MI,46,F,one-time,253.27,197.23
3807,OK,29,F,one-time,237.92,120
3808,AR,31,M,one-time,263.42,218.67
3809,TX,36,M,one-time,357.51,313.67
3810,LA,41,F,one-time,296.89,323.23
3811,AR,39,F,one-time,325.53,120
3812,TX,39,M,one-time,224.06,236.67
3813,AR,37,M,one-time,327.54,267.67
3814,TX,44,F,one-time,267.25,120
3815,OK,52,F,one-time,319.27,327.23
3816,AR,37,M,one-time,245.32,203.67
3817,OK,33,F,one-time,298.16,120
3818,SD,34,F,one-time,204.62,244.23
3819,TX,40,F,one-time,177.26,179.23
3820,MO,52,F,recurring,240.43,196.23
3821,NM,20,M,one-time,284.69,202.67
3822,TX,33,M,one-time,366.64,362.67
3823,AR,37,F,one-time,301.94,120
3824,TX,62,M,one-time,209.45,215.67
3825,TX,37,M,one-time,334.77,323.67
3826,AZ,52,F,one-time,313.79,268.23
3827,MI,41,M,recurring,220.63,246.67
3828,TX,36,F,one-time,257.51,120
3829,TX,37,F,recurring,333.05,303.23
3830,AR,32,M,one-time,169.73,154.67
3831,TX,25,F,one-time,423.08,427.23
3832,MI,52,M,recurring,209.37,156.67
3833,OK,46,M,one-time,96.48,100.67
3834,TX,40,F,recurring,212.36,218.23
3835,AR,41,M,recurring,248.56,259.67
3836,AR,45,M,one-time,255.46,300.67
3837,TX,34,F,one-time,170.82,139.23
3838,NM,42,M,one-time,330.31,309.67
3839,MO,53,M,one-time,319.89,257.67
3840,OK,43,M,one-time,192.28,154.67
3841,TX,29,M,one-time,265.07,214.67
3842,MO,41,F,one-time,347.5,120
3843,MI,59,F,one-time,283.97,243.23
3844,OK,42,F,one-time,344.82,253.23
3845,TX,48,M,one-time,395.77,329.67
3846,MO,35,F,one-time,330.96,265.23
3847,AR,45,F,recurring,287.59,190.23
3848,LA,29,M,one-time,431.76,384.67
3849,TX,44,F,one-time,337.12,299.23
3850,OK,32,F,one-time,275.34,292.23
3851,NM,50,F,one-time,247.88,258.23
3852,AR,48, ,one-time,280.72,126
3853,TX,37, ,one-time,205.48,98
3854,TX,45,M,one-time,226.32,202.67
3855,SD,35,F,one-time,308.8,120
3856,NM,32,F,one-time,224.33,197.23
3857,MO,46,F,one-time,316.46,120
3858,MO,44,M,one-time,254.67,219.67
3859,AZ,42,M,one-time,252.59,217.67
3860,NM,49,M,one-time,257.92,206.67
3861,LA,65,F,one-time,144.31,147.23
3862,ND,50,M,one-time,246.63,207.67
3863,TX,29,F,one-time,360.89,291.23
3864,TX,42,M,one-time,288.56,222.67
3865,SD,35,F,one-time,273.02,120
3866,LA,53,M,one-time,347.37,288.67
3867,TX,27,M, ,177.87,199.67
3868,TX,38,F,one-time,252.18,179.23
3869,OK,41,M,one-time,66.18,74.67
3870,MI,41,M,one-time,310.43,304.67
3871,TX,47,F,one-time,230.16,271.23
3872,MI,37,M,one-time,276.19,313.67
3873,TX,32,F,one-time,253.15,120
3874,LA,45,M,recurring,339.26,259.67
3875,LA,35,F,one-time,353.78,258.23
3876,AR,22,M,one-time,240.19,204.67
3877,TX,42,F,one-time,357.29,418.23
3878,NM,42,M,one-time,304.48,186.67
3879,TX,45,M,one-time,309.63,331.67
3880,MO,47,M,one-time,331.72,301.67
3881,MI,27,F,one-time,275.5,262.23
3882,TX,48,F,one-time,339.92,120
3883,AR,39,F,recurring,247.85,239.23
3884,TX,33,M,one-time,181.3,152.67
3885,MI,34,M,one-time,166.93,133.67
3886,AZ,49,F,one-time,410.6,347.23
3887,AZ,39,M,one-time,333.39,301.67
3888,AZ,44,F,one-time,346.55,120
3889,TX,41,F,recurring,262.85,226.23
3890,LA,39,F,one-time,300.24,270.23
3891,AR,36,M,one-time,296.69,254.67
3892,AZ,30,F,one-time,202.63,136.23
3893,AR,50,M,recurring,358.45,310.67
3894,MO,40, ,one-time,243.44,120
3895,TX,35,M,one-time,255.5,180.67
3896,TX,31,M,one-time,307.25,276.67
3897,TX,37,F,recurring,330.87,329.23
3898,MO,30,F,recurring,203.9,206.23
3899,AZ,53,M,one-time,335.41,270.67
3900,MI,42,M,one-time,209.03,161.67
3901,TX,39,F,one-time,238.13,256.23
3902,AR,48,M,one-time,260.03,263.67
3903,MO,37,F,one-time,260.35,304.23
3904,MI,33,F,one-time,214.9,127.23
3905,TX,34,M,one-time,308.86,240.67
3906,NM,47,F,one-time,288.84,272.23
3907,AR,40,F, ,253.41,238.23
3908,NM,37,F,one-time,204.75,164.23
3909,AR,38,M,one-time,269.22,194.67
3910,MO,48,F,one-time,210.48,160.23
3911,AZ,56,F,one-time,277.37,120
3912,TX,51,M,recurring,317.67,281.67
3913,NM,51,M,one-time,343.38,350.67
